scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_inlined_instr_6_6    ,   26.443ms ,   15.428ms ,    0.000ms ,   25.710ms ,   14.696ms ,    0.000ms ,   26.230ms ,    3.773ms ,    3.772ms ,    0.000ms ,    0.000ms ,    2.385ms ,    2.394ms ,    0.000ms ,    0.000ms ,    0.565ms ,    0.550ms ,    0.000ms ,    0.000ms ,    0.332ms ,    0.337ms ,    0.000ms ,    0.000ms ,   18.655ms ,    7.643ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_8_8    ,   31.815ms ,   17.265ms ,    0.000ms ,   31.081ms ,   16.543ms ,    0.000ms ,   31.581ms ,    3.913ms ,    3.916ms ,    0.000ms ,    0.000ms ,    2.960ms ,    2.963ms ,    0.000ms ,    0.000ms ,    0.549ms ,    0.538ms ,    0.000ms ,    0.000ms ,    0.334ms ,    0.342ms ,    0.000ms ,    0.000ms ,   23.325ms ,    8.784ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_10_10  ,   40.889ms ,   21.159ms ,    0.000ms ,   40.020ms ,   20.304ms ,    0.000ms ,   40.636ms ,    4.798ms ,    4.819ms ,    0.000ms ,    0.000ms ,    3.902ms ,    3.903ms ,    0.000ms ,    0.000ms ,    0.620ms ,    0.602ms ,    0.000ms ,    0.000ms ,    0.402ms ,    0.406ms ,    0.000ms ,    0.000ms ,   30.298ms ,   10.574ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_20_20  ,   64.553ms ,   29.781ms ,    0.000ms ,   63.784ms ,   29.025ms ,    0.000ms ,   64.211ms ,    4.768ms ,    4.771ms ,    0.000ms ,    0.000ms ,    6.194ms ,    6.194ms ,    0.000ms ,    0.000ms ,    0.599ms ,    0.594ms ,    0.000ms ,    0.000ms ,    0.357ms ,    0.365ms ,    0.000ms ,    0.000ms ,   51.866ms ,   17.101ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_4_6    ,   23.457ms ,   14.249ms ,    0.000ms ,   22.738ms ,   13.536ms ,    0.000ms ,   23.259ms ,    3.614ms ,    3.619ms ,    0.000ms ,    0.000ms ,    1.850ms ,    1.850ms ,    0.000ms ,    0.000ms ,    0.540ms ,    0.536ms ,    0.000ms ,    0.000ms ,    0.343ms ,    0.336ms ,    0.000ms ,    0.000ms ,   16.391ms ,    7.195ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_4_8    ,   24.685ms ,   15.283ms ,    0.000ms ,   23.958ms ,   14.560ms ,    0.000ms ,   24.486ms ,    3.635ms ,    3.650ms ,    0.000ms ,    0.000ms ,    1.826ms ,    1.824ms ,    0.000ms ,    0.000ms ,    0.584ms ,    0.571ms ,    0.000ms ,    0.000ms ,    0.338ms ,    0.341ms ,    0.000ms ,    0.000ms ,   17.575ms ,    8.174ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_4_10   ,   31.147ms ,   16.709ms ,    0.000ms ,   30.411ms ,   15.977ms ,    0.000ms ,   30.946ms ,    3.671ms ,    3.675ms ,    0.000ms ,    0.000ms ,    1.820ms ,    1.821ms ,    0.000ms ,    0.000ms ,    0.581ms ,    0.580ms ,    0.000ms ,    0.000ms ,    0.345ms ,    0.342ms ,    0.000ms ,    0.000ms ,   23.994ms ,    9.559ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_4_20   ,   57.111ms ,   27.531ms ,    0.000ms ,   55.919ms ,   26.346ms ,    0.000ms ,   56.871ms ,    6.046ms ,    6.055ms ,    0.000ms ,    0.000ms ,    1.938ms ,    1.937ms ,    0.000ms ,    0.000ms ,    0.819ms ,    0.807ms ,    0.000ms ,    0.000ms ,    0.554ms ,    0.554ms ,    0.000ms ,    0.000ms ,   46.562ms ,   16.993ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_6_4    ,   22.104ms ,   20.047ms ,    0.000ms ,   20.754ms ,   18.706ms ,    0.000ms ,   21.904ms ,    7.285ms ,    7.292ms ,    0.000ms ,    0.000ms ,    2.545ms ,    2.551ms ,    0.000ms ,    0.000ms ,    0.932ms ,    0.920ms ,    0.000ms ,    0.000ms ,    0.641ms ,    0.639ms ,    0.000ms ,    0.000ms ,    9.351ms ,    7.304ms ,    0.000ms ,    0.000ms
sublime         , ssbo_inlined_instr_8_4    ,   20.816ms ,   19.207ms ,    0.000ms ,   19.473ms ,   17.869ms ,    0.000ms ,   20.616ms ,    7.554ms ,    7.560ms ,    0.000ms ,    0.000ms ,    3.088ms ,    3.095ms ,    0.000ms ,    0.000ms ,    0.933ms ,    0.918ms ,    0.000ms ,    0.000ms ,    0.631ms ,    0.633ms ,    0.000ms ,    0.000ms ,    7.267ms ,    5.663ms ,    0.000ms ,    0.000ms
