scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , ssbo_inlined_instr_6_4    ,  108.298ms ,  140.625ms ,  107.841ms ,    9.167ms ,   31.250ms ,   84.100ms ,  107.223ms ,    3.554ms ,   31.250ms ,    0.221ms ,    0.000ms ,    1.988ms ,    0.000ms ,    0.333ms ,    0.054ms ,    0.193ms ,    0.000ms ,   12.447ms ,   11.052ms ,    0.549ms ,    0.000ms ,   43.905ms ,   43.542ms ,    2.883ms ,    0.000ms ,   27.195ms ,   26.922ms
sublime         , ssbo_inlined_instr_8_4    ,  110.376ms ,  109.375ms ,  109.724ms ,   10.115ms ,    0.000ms ,   85.026ms ,  109.335ms ,    3.732ms ,    0.000ms ,    0.214ms ,    0.000ms ,    2.469ms ,    0.000ms ,    0.324ms ,    0.053ms ,    0.186ms ,    0.000ms ,   12.498ms ,   11.124ms ,    0.507ms ,    0.000ms ,   44.219ms ,   43.860ms ,    3.221ms ,    0.000ms ,   27.772ms ,   27.496ms
sublime         , ssbo_inlined_instr_10_4   ,  113.231ms ,   93.750ms ,  112.651ms ,   10.584ms ,    0.000ms ,   86.544ms ,  112.183ms ,    3.842ms ,    0.000ms ,    0.217ms ,    0.000ms ,    2.862ms ,    0.000ms ,    0.336ms ,    0.055ms ,    0.229ms ,    0.000ms ,   12.569ms ,   11.210ms ,    0.535ms ,    0.000ms ,   44.978ms ,   44.614ms ,    3.116ms ,    0.000ms ,   28.443ms ,   28.168ms
sublime         , ssbo_inlined_instr_20_4   ,  126.989ms ,  171.875ms ,  126.083ms ,   20.056ms ,   31.250ms ,   86.221ms ,  125.419ms ,    4.703ms ,    0.000ms ,    0.218ms ,    0.000ms ,   11.911ms ,   31.250ms ,    0.334ms ,    0.055ms ,    0.258ms ,    0.000ms ,   12.608ms ,   11.232ms ,    0.435ms ,    0.000ms ,   44.832ms ,   44.467ms ,    2.749ms ,    0.000ms ,   28.229ms ,   27.953ms
sublime         , ssbo_instr_combo_4        ,  103.909ms ,  125.000ms ,  103.561ms ,    5.814ms ,    0.000ms ,   84.775ms ,  102.926ms ,    2.406ms ,    0.000ms ,    0.216ms ,    0.000ms ,    0.919ms ,    0.000ms ,    0.334ms ,    0.055ms ,    0.231ms ,    0.000ms ,   12.396ms ,   11.036ms ,    0.382ms ,    0.000ms ,   43.871ms ,   43.497ms ,    1.876ms ,    0.000ms ,   27.958ms ,   27.683ms
sublime         , ssbo_instr_combo_6        ,  106.564ms ,  125.000ms ,  106.176ms ,    6.597ms ,   31.250ms ,   86.614ms ,  105.582ms ,    2.561ms ,    0.000ms ,    0.220ms ,    0.000ms ,    0.955ms ,   31.250ms ,    0.335ms ,    0.055ms ,    0.236ms ,    0.000ms ,   12.707ms ,   11.324ms ,    0.408ms ,    0.000ms ,   45.076ms ,   44.707ms ,    2.437ms ,    0.000ms ,   28.276ms ,   28.001ms
sublime         , ssbo_instr_combo_8        ,  107.257ms ,  125.000ms ,  106.861ms ,    5.482ms ,    0.000ms ,   89.359ms ,  106.252ms ,    2.183ms ,    0.000ms ,    0.216ms ,    0.000ms ,    0.901ms ,    0.000ms ,    0.335ms ,    0.055ms ,    0.144ms ,    0.000ms ,   12.087ms ,   10.739ms ,    0.369ms ,    0.000ms ,   48.339ms ,   47.966ms ,    1.885ms ,    0.000ms ,   28.382ms ,   28.108ms
sublime         , ssbo_instr_combo_10       ,  113.631ms ,  125.000ms ,  112.805ms ,    5.969ms ,    0.000ms ,   94.309ms ,  112.544ms ,    2.456ms ,    0.000ms ,    0.219ms ,    0.000ms ,    0.907ms ,    0.000ms ,    0.334ms ,    0.054ms ,    0.162ms ,    0.000ms ,   12.432ms ,   11.093ms ,    0.415ms ,    0.000ms ,   52.919ms ,   52.542ms ,    2.029ms ,    0.000ms ,   28.404ms ,   28.136ms
sublime         , ssbo_instr_combo_20       ,  199.516ms ,  218.750ms ,  199.139ms ,    5.773ms ,   31.250ms ,  179.564ms ,  197.566ms ,    2.290ms ,   31.250ms ,    0.218ms ,    0.000ms ,    0.942ms ,    0.000ms ,    0.334ms ,    0.055ms ,    0.169ms ,    0.000ms ,   12.563ms ,   11.177ms ,    0.395ms ,    0.000ms ,  135.492ms ,  135.141ms ,    1.977ms ,    0.000ms ,   30.957ms ,   30.688ms
sublime         , one_ssbo_ext_no_sdf       ,   94.810ms ,  125.000ms ,   94.571ms ,    6.735ms ,    0.000ms ,   74.802ms ,   93.882ms ,    2.588ms ,    0.000ms ,    0.215ms ,    0.000ms ,    1.082ms ,    0.000ms ,    0.323ms ,    0.053ms ,    0.181ms ,    0.000ms ,   12.300ms ,   10.990ms ,    0.561ms ,    0.000ms ,   34.108ms ,   33.736ms ,    2.323ms ,    0.000ms ,   27.856ms ,   27.579ms
