scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
mediaplayer     , ssbo_inlined_instr_4_4    ,   15.492ms ,   46.875ms ,    0.000ms ,   14.509ms ,   46.875ms ,    0.000ms ,   15.340ms ,    0.074ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.077ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.153ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.134ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_6_6    ,   16.010ms ,   31.250ms ,    0.000ms ,   15.035ms ,   31.250ms ,    0.000ms ,   15.853ms ,    0.070ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.085ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.077ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.145ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.658ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_8_8    ,   16.927ms ,   31.250ms ,    0.000ms ,   15.905ms ,    0.000ms ,    0.000ms ,   16.761ms ,    0.074ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.082ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.068ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.173ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.508ms ,    0.000ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_10_10  ,   18.253ms ,   31.250ms ,    0.000ms ,   17.278ms ,   31.250ms ,    0.000ms ,   18.073ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.091ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.063ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.177ms ,    0.000ms ,    0.000ms ,    0.000ms ,   16.876ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_20_20  ,   29.829ms ,   31.250ms ,    0.000ms ,   28.833ms ,   31.250ms ,    0.000ms ,   29.533ms ,    0.083ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.096ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.197ms ,    0.000ms ,    0.000ms ,    0.000ms ,   28.386ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_4_6    ,   16.530ms ,   46.875ms ,    0.000ms ,   15.554ms ,   46.875ms ,    0.000ms ,   16.378ms ,    0.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.068ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.154ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.176ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_4_8    ,   16.954ms ,   31.250ms ,    0.000ms ,   15.952ms ,   31.250ms ,    0.000ms ,   16.775ms ,    0.074ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.079ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.069ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.154ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.576ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_4_10   ,   18.210ms ,   15.625ms ,    0.000ms ,   17.266ms ,   15.625ms ,    0.000ms ,   18.028ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.080ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.065ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.155ms ,    0.000ms ,    0.000ms ,    0.000ms ,   16.895ms ,   15.625ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_4_20   ,   29.791ms ,   31.250ms ,    0.000ms ,   28.808ms ,   31.250ms ,    0.000ms ,   29.495ms ,    0.067ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.083ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.061ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.152ms ,    0.000ms ,    0.000ms ,    0.000ms ,   28.445ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_6_4    ,   15.949ms ,   31.250ms ,    0.000ms ,   14.914ms ,   31.250ms ,    0.000ms ,   15.794ms ,    0.082ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.077ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.064ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.161ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.530ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_8_4    ,   15.472ms ,   46.875ms ,    0.000ms ,   14.526ms ,   46.875ms ,    0.000ms ,   15.318ms ,    0.080ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.081ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.069ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.172ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.124ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_10_4   ,   15.471ms ,   15.625ms ,    0.000ms ,   14.502ms ,   15.625ms ,    0.000ms ,   15.318ms ,    0.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.083ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.070ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.173ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.098ms ,   15.625ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_20_4   ,   15.375ms ,   31.250ms ,    0.000ms ,   14.430ms ,   31.250ms ,    0.000ms ,   15.218ms ,    0.093ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.090ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.069ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.195ms ,    0.000ms ,    0.000ms ,    0.000ms ,   13.983ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_combo_4        ,   15.637ms ,   15.625ms ,    0.000ms ,   14.650ms ,   15.625ms ,    0.000ms ,   15.484ms ,    0.068ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.084ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.059ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.166ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.273ms ,   15.625ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_combo_6        ,   16.038ms ,   31.250ms ,    0.000ms ,   15.084ms ,   31.250ms ,    0.000ms ,   15.891ms ,    0.060ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.081ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.156ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.716ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_combo_8        ,   17.039ms ,   31.250ms ,    0.000ms ,   16.057ms ,   31.250ms ,    0.000ms ,   16.870ms ,    0.055ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.081ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.069ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.157ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.695ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_combo_10       ,   18.588ms ,   31.250ms ,    0.000ms ,   17.638ms ,   31.250ms ,    0.000ms ,   18.405ms ,    0.061ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.077ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.070ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.166ms ,    0.000ms ,    0.000ms ,    0.000ms ,   17.264ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_combo_20       ,   29.959ms ,   46.875ms ,    0.000ms ,   28.965ms ,   46.875ms ,    0.000ms ,   29.659ms ,    0.052ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.081ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.072ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.153ms ,    0.000ms ,    0.000ms ,    0.000ms ,   28.607ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo_ext_no_sdf       ,   14.702ms ,   15.625ms ,    0.000ms ,   13.708ms ,   15.625ms ,    0.000ms ,   14.561ms ,    0.067ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.078ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.065ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.165ms ,    0.000ms ,    0.000ms ,    0.000ms ,   13.333ms ,   15.625ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo_ext_sdf_list     ,   19.691ms ,   46.875ms ,    0.000ms ,   18.709ms ,   46.875ms ,    0.000ms ,   19.495ms ,    0.068ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.072ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.072ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.155ms ,    0.000ms ,    0.000ms ,    0.000ms ,   18.342ms ,   46.875ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo_ext_one_sdf      ,   18.325ms ,   62.500ms ,    0.000ms ,   17.317ms ,   62.500ms ,    0.000ms ,   18.147ms ,    0.059ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.083ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.071ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.152ms ,    0.000ms ,    0.000ms ,    0.000ms ,   16.952ms ,   62.500ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo_ext_one_sdf_pack ,   19.405ms ,   31.250ms ,    0.000ms ,   18.415ms ,   31.250ms ,    0.000ms ,   19.212ms ,    0.054ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.094ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.067ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.156ms ,    0.000ms ,    0.000ms ,    0.000ms ,   18.044ms ,   31.250ms ,    0.000ms ,    0.000ms
mediaplayer     , inst_div                  ,   16.903ms ,   31.250ms ,    0.000ms ,   15.906ms ,   31.250ms ,    0.000ms ,   16.735ms ,    0.057ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.081ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.067ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.124ms ,    0.000ms ,    0.000ms ,    0.000ms ,   15.577ms ,   31.250ms ,    0.000ms ,    0.000ms
demo            , one_ssbo_ext_one_sdf_demo ,   15.708ms ,   31.250ms ,    0.000ms ,   14.724ms ,   31.250ms ,    0.000ms ,   15.585ms ,    0.047ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.091ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.075ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.165ms ,    0.000ms ,    0.000ms ,    0.000ms ,   14.346ms ,   31.250ms ,    0.000ms ,    0.000ms
sublime         , 1rect_1draw               ,  354.946ms ,  703.125ms ,    0.000ms ,  353.819ms ,  671.875ms ,    0.000ms ,  351.633ms ,    0.033ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.053ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.058ms ,    0.000ms ,    0.000ms ,    0.000ms ,  331.787ms ,  656.250ms ,    0.000ms ,    0.000ms ,   21.888ms ,   15.625ms ,    0.000ms ,    0.000ms
sublime         , simple_vbo                ,   31.064ms ,   78.125ms ,    0.000ms ,   30.000ms ,   78.125ms ,    0.000ms ,   30.940ms ,    2.515ms ,    0.000ms ,    0.000ms ,    0.000ms ,    5.570ms ,   46.875ms ,    0.000ms ,    0.000ms ,    0.113ms ,    0.000ms ,    0.000ms ,    0.000ms ,    0.290ms ,    0.000ms ,    0.000ms ,    0.000ms ,   21.512ms ,   31.250ms ,    0.000ms ,    0.000ms
